region,name,type,latitude,longitude,realtime,colormap_r,colormap_g,colormap_b,colormap_a
CA,2C559EQ2_7_N001,GEN,35.294502,-118.854,67.81,128,0,255,255
CA,ADCC_2_N001,GEN,37.632663,-121.78573,67.62,123,0,255,255
CA,AEC300_1_N001,LOAD,37.74,-121.48,67.67,123,0,255,255
CA,AGNEW_1_N003,LOAD,37.51,-121.84,70.44,161,0,255,255
CA,AGUAMNSA_7_B1,GEN,34.042605,-117.36271,68.66,139,0,255,255
CA,AIRPROD_1_N001,LOAD,36.65,-119.54,70.85,166,0,255,255
CA,ALAMITOS_2_N001,LOAD,33.771584,-118.1006,69.17,144,0,255,255
CA,ALAMITOS_2_N040,LOAD,33.77,-118.1,69.17,144,0,255,255
CA,ALAMOSC_7_N001,GEN,38.575917,-121.49785,65.66,95,0,255,255
CA,ALAMT1G_7_B1,GEN,33.771584,-118.10049,69.17,144,0,255,255
CA,ALAMT1G_7_N002,LOAD,33.771494,-118.10049,69.17,144,0,255,255
CA,ALAMT2G_7_B1,GEN,33.7714304,-118.10056,69.17,144,0,255,255
CA,ALAMT2G_7_N002,LOAD,33.7714152,-118.10067,69.17,144,0,255,255
CA,ALAMT3G_7_B1,GEN,33.765978,-118.10366,69.16,144,0,255,255
CA,ALAMT3G_7_N002,LOAD,33.7714463,-118.10077,69.16,144,0,255,255
CA,ALAMT4G_7_B1,GEN,33.765897,-118.10361,69.16,144,0,255,255
CA,ALAMT4G_7_N002,LOAD,33.771512,-118.10085,69.16,144,0,255,255
CA,ALAMT5G_7_B1,GEN,33.765897,-118.10372,68.66,139,0,255,255
CA,ALAMT5G_7_N002,LOAD,33.771597,-118.10088,68.66,139,0,255,255
CA,ALAMT6G_7_B1,GEN,33.7716869,-118.10088,68.66,139,0,255,255
CA,ALAMT6G_7_N002,LOAD,33.7717692,-118.10083,68.66,139,0,255,255
CA,ALHAMBRA_1_N001,LOAD,37.994085,-122.13031,69.63,150,0,255,255
CA,ALHAMBRA_1_N002,LOAD,37.994085,-122.13043,69.63,150,0,255,255
CA,ALLEGHNY_6_N001,LOAD,39.464893,-120.84495,65.5,95,0,255,255
CA,ALMADEN_6_N001,LOAD,37.26027,-121.89008,71.91,182,0,255,255
CA,ALMDACT1_7_B1,GEN,37.788781,-122.28942,69.95,155,0,255,255
CA,ALMDACT2_7_B1,GEN,38.728606,-121.30288,69.95,155,0,255,255
CA,ALPAUGH_1_N001,LOAD,35.96341,-119.4568,66.55,106,0,255,255
CA,ALPINE_6_N001,LOAD,32.827783,-116.78987,70.46,161,0,255,255
CA,ALPINE_6_N005,LOAD,32.827783,-116.78998,70.46,161,0,255,255
CA,ALTA1G_7_B1,GEN,34.8602062,-116.85319,71.2,172,0,255,255
CA,ALTA2G_7_B1,GEN,34.859848,-116.86324,71.2,172,0,255,255
CA,ALTA30ST_7_B1,GEN,34.87,-116.84,68.06,128,0,255,255
CA,ALTA31GT_7_B1,GEN,34.87,-116.88,68.06,128,0,255,255
CA,ALTA40ST_7_B1,GEN,34.87,-116.86,68.06,128,0,255,255
CA,ALTA41GT_7_B1,GEN,34.87,-116.85,68.06,128,0,255,255
CA,ALTA6B2_7_N003,GEN,35.034469,-118.284,66.47,106,0,255,255
CA,ALTA6E2_7_N002,GEN,35.034469,-118.28411,65.13,90,0,255,255
CA,ALTAD1_7_N006,GEN,35.038349,-118.29271,65.25,90,0,255,255
CA,ALTAD2_7_N006,GEN,35.038349,-118.29282,66.62,106,0,255,255
CA,ALTMMDW_2_N001,GEN,38.728606,-122.28942,67.31,117,0,255,255
CA,ALTO_6_N001,LOAD,37.898253,-122.5243,69.88,155,0,255,255
CA,ALTO_6_N101,LOAD,37.898253,-122.52442,69.88,155,0,255,255
CA,ALTWIND_1_N001,GEN,33.9,-116.58,67.09,117,0,255,255
CA,AMERIGAS_1_N001,LOAD,38.43,-121.79,66.66,112,0,255,255
CA,AMESBS_1_N004,LOAD,37.4175102,-122.06619,70.07,155,0,255,255
CA,AMESBS_1_N101,LOAD,37.4174289,-122.06613,70.07,155,0,255,255
CA,AMESDST_1_N001,LOAD,37.4174289,-122.06625,70.07,155,0,255,255
CA,AMFORST_6_N001,LOAD,38.369192,-120.79658,69.2,144,0,255,255
CA,AMSTGSW_6_N004,GEN,36.269444,-119.64833,70.75,166,0,255,255
CA,ANAHEIMG_7_B1,GEN,33.853163,-117.858,69.26,144,0,255,255
CA,ANDERSON_6_N001,LOAD,40.449838,-122.30507,64.41,79,0,255,255
CA,ANGIOLA_6_N001,LOAD,35.992007,-119.57137,72.23,188,0,255,255
CA,ANITA_6_N001,LOAD,39.811047,-121.91976,68.26,133,0,255,255
CA,ANNAPOLS_6_N001,LOAD,38.680315,-123.31178,79.47,255,0,218,255
CA,ANTELOPE_6_N001,LOAD,35.658117,-119.99601,67.41,123,0,255,255
CA,ANTLER_6_N001,LOAD,40.893581,-122.37924,65.24,90,0,255,255
CA,APPLEHL_1_N001,LOAD,38.7399258,-120.677,68.03,128,0,255,255
CA,APPLEHL_1_N002,LOAD,38.7397462,-120.677,68.03,128,0,255,255
CA,APPLEHL_1_N004,GEN,38.7397462,-120.67723,68.03,128,0,255,255
CA,APPMAT_1_N001,LOAD,37.36,-121.97994,69.94,155,0,255,255
CA,APPMAT_1_N010,LOAD,37.36,-121.98006,69.94,155,0,255,255
CA,APTORVC_6_N002,GEN,39.480833,-121.56222,65.24,90,0,255,255
CA,ARBUCKLE_6_N001,LOAD,39.017625,-122.06158,67.6,123,0,255,255
CA,ARBWIND_6_N001,GEN,35.12178,-118.38897,66.94,112,0,255,255
CA,ARCATA_6_N001,LOAD,40.867132,-124.08829,65.1,90,0,255,255
CA,ARCO1G_7_B1,GEN,33.821111,-118.24167,69.62,150,0,255,255
CA,ARTESN_6_N001,LOAD,33.021163,-117.1342,69.83,155,0,255,255
CA,ARVINED_1_N001,LOAD,35.150446,-118.8787,67.72,123,0,255,255
CA,ARVIN_6_N001,LOAD,35.150446,-118.87881,66.53,106,0,255,255
CA,ASHLAN_2_N001,LOAD,33.136516,-117.07029,68.98,144,0,255,255
CA,ASHLAN_2_N007,LOAD,33.136516,-117.07019,68.98,144,0,255,255
CA,ASHLAN_2_N008,LOAD,36.792585,-119.82749,68.98,144,0,255,255
CA,ASH_6_N001,LOAD,33.1364264,-117.07029,69.47,150,0,255,255
CA,ASH_6_N005,LOAD,33.136516,-117.0704,69.47,150,0,255,255
CA,ASH_6_N101,LOAD,33.1366056,-117.07029,69.47,150,0,255,255
CA,ATASCDRO_6_N001,LOAD,35.465309,-120.67158,71.44,177,0,255,255
CA,ATWATER_1_B2,LOAD,37.359996,-120.61465,70.51,166,0,255,255
CA,ATWATER_1_N001,LOAD,37.359996,-120.61476,70.51,166,0,255,255
CA,ATWELL_1_N001,GEN,35.895076,-119.51097,66.5,106,0,255,255
CA,AUBERRY_6_N001,LOAD,37.068061,-119.49572,73.33,204,0,255,255
CA,AUBERRY_6_N003,LOAD,37.068061,-119.49583,73.33,204,0,255,255
CA,AUBURN_6_N001,LOAD,38.903397,-121.06992,68.91,139,0,255,255
CA,AVENAL_6_GN001,GEN,35.977778,-120.11694,68.21,133,0,255,255
CA,AVENAL_6_GN002,GEN,35.978056,-120.11689,68.21,133,0,255,255
CA,AVENAL_6_GN003,GEN,35.978056,-120.117,68.21,133,0,255,255
CA,AVENA_1_N001,LOAD,37.842208,-121.05412,69.87,155,0,255,255
CA,AVOCADO_6_N001,LOAD,33.384667,-117.23692,71.44,177,0,255,255
CA,AVOCADO_6_N002,LOAD,33.384667,-117.23703,71.44,177,0,255,255
CA,AVSOLAR_7_N008,GEN,34.789501,-118.43138,67.15,117,0,255,255
CA,BADGERCK_7_N001,GEN,35.496111,-119.00889,67.17,117,0,255,255
CA,BAFCOG12_7_B1,GEN,36.224444,-121.12472,67.23,117,0,255,255
CA,BAFOOD1_6_N001,LOAD,36.33,-121.16,67.23,117,0,255,255
CA,BAHIA_2_N001,LOAD,38.0809533,-122.13739,68.76,139,0,255,255
CA,BAHIA_2_N011,LOAD,38.0807727,-122.13739,68.76,139,0,255,255
CA,BAILYJ1_1_N010,LOAD,34.77604,-118.77504,68.29,133,0,255,255
CA,BAIR_1_N001,LOAD,37.496937,-122.21416,70.93,172,0,255,255
CA,BAKER_1_N001,LOAD,35.284771,-116.06426,67.82,128,0,255,255
CA,BALCH1_7_B2,GEN,36.7198499,-119.76694,68.74,139,0,255,255
CA,BALFOUR_6_N001,LOAD,37.92596,-121.67855,68.37,133,0,255,255
CA,BANGOR_6_N001,LOAD,39.388064,-121.40294,65.73,95,0,255,255
CA,BANNING_1_N001,LOAD,33.922289,-116.87283,68.86,139,0,255,255
CA,BANTA_6_N001,LOAD,37.752899,-121.35058,69.37,150,0,255,255
CA,BARPKGEN_7_B1,GEN,33.807265,-117.98445,69.16,144,0,255,255
CA,BARRETT_6_N001,LOAD,32.667194,-116.70021,71.16,172,0,255,255
CA,BARRE_2_N043,GEN,33.809183,-117.98333,69.16,144,0,255,255
CA,BARRE_6_N001,LOAD,33.809003,-117.98333,69.22,144,0,255,255
CA,BARRE_6_N002,LOAD,33.809003,-117.98355,69.22,144,0,255,255
CA,BARRE_6_N003,LOAD,33.809183,-117.98355,69.16,144,0,255,255
CA,BARRY_6_N001,LOAD,39.069323,-121.69021,66.9,112,0,255,255
CA,BARTON_1_N001,LOAD,36.7640849,-119.73593,69.87,155,0,255,255
CA,BARTON_1_N007,LOAD,36.764004,-119.73588,69.87,155,0,255,255
CA,BARTON_1_N008,LOAD,36.764004,-119.73599,69.87,155,0,255,255
CA,BASALT_6_N002,LOAD,38.263286,-122.26917,67.82,128,0,255,255
CA,BASALT_6_N101,LOAD,38.263286,-122.26928,67.82,128,0,255,255
CA,BATAVIA_6_N001,LOAD,38.385821,-121.77571,67.06,117,0,255,255
CA,BATIQTOS_1_N001,LOAD,33.1011727,-117.2504,69.53,150,0,255,255
CA,BATIQTOS_1_N008,LOAD,33.1010921,-117.25034,69.53,150,0,255,255
CA,BATIQTOS_1_N015,LOAD,33.1010921,-117.25045,69.53,150,0,255,255
CA,BAYMDWS_1_N001,LOAD,37.5516254,-122.29308,70.28,161,0,255,255
CA,BAYMDWS_1_N004,LOAD,37.5514446,-122.29308,70.28,161,0,255,255
CA,BAYMDWS_1_N008,LOAD,37.5514446,-122.29331,70.28,161,0,255,255
CA,BAYMDWS_1_N012,LOAD,37.5516254,-122.29331,70.28,161,0,255,255
CA,BAYSHOR1_1_N001,LOAD,37.746036,-122.40302,70.67,166,0,255,255
CA,BAYSHOR2_1_N001,LOAD,37.746036,-122.40314,70.67,166,0,255,255
CA,BAYWOOD_6_N001,LOAD,35.360177,-120.81156,71.87,182,0,255,255
CA,BCRK1-2_1_N003,GEN,37.2021141,-119.24084,63.75,68,0,255,255
CA,BCRK1-2_1_N004,GEN,37.2020329,-119.24079,63.75,68,0,255,255
CA,BCRK4_7_B1,GEN,37.13,-119.49994,63.86,68,0,255,255
CA,BCRK4_7_B3,GEN,37.13,-119.50006,63.86,68,0,255,255
CA,BDLRKSP1_7_B1,GEN,32.567539,-116.94239,69.97,155,0,255,255
CA,BDLRKSP2_7_B1,GEN,32.567539,-116.94249,69.97,155,0,255,255
CA,BEARDSLY_7_B1,GEN,38.198682,-120.01524,69.69,150,0,255,255
CA,BEARTAP_1_N001,LOAD,35.38,-119.0,67.21,117,0,255,255
CA,BELDEN_7_B1,GEN,39.466564,-120.84435,60.3,19,0,255,255
CA,BELLPGE_1_N001,LOAD,38.947419,-121.09113,68.92,139,0,255,255
CA,BELLPGE_1_N005,LOAD,38.947419,-121.09124,68.92,139,0,255,255
CA,BELLVUE_1_N001,LOAD,38.379084,-122.71202,68.36,133,0,255,255
CA,BELLVUE_1_N003,LOAD,38.379003,-122.71196,68.36,133,0,255,255
CA,BELLVUE_1_N005,LOAD,38.379003,-122.71208,68.36,133,0,255,255
CA,BELMONT_1_N001,LOAD,37.5233202,-122.26497,70.93,172,0,255,255
CA,BELMONT_1_N006,LOAD,37.5232389,-122.26491,70.93,172,0,255,255
CA,BELMONT_1_N008,LOAD,37.5232389,-122.26503,70.93,172,0,255,255
CA,BELRIDGE_1_N001,LOAD,35.455722,-119.6319,66.94,112,0,255,255
CA,BERESFRD_6_N001,LOAD,37.565014,-122.31924,70.14,161,0,255,255
CA,BERESFRD_6_N002,LOAD,37.565014,-122.31935,70.14,161,0,255,255
CA,BERNARDO_6_N001,LOAD,33.021575,-117.09623,70.04,155,0,255,255
CA,BERNARDO_6_N002,LOAD,33.021575,-117.09612,70.04,155,0,255,255
CA,BERNARDO_6_N009,LOAD,33.0214855,-117.09623,70.04,155,0,255,255
CA,BERNARDO_6_N013,LOAD,33.021575,-117.09633,70.04,155,0,255,255
CA,BERNARDO_6_N014,LOAD,33.0216645,-117.09623,70.04,155,0,255,255
CA,BERVLLY_6_N001,LOAD,37.586478,-120.12509,71.42,177,0,255,255
CA,BIGBASN_6_N001,LOAD,37.129545,-122.17213,69.93,155,0,255,255
CA,BIGCRK1_7_N001,LOAD,37.2020329,-119.2409,63.75,68,0,255,255
CA,BIGMDWS_6_N001,LOAD,40.171215,-121.08513,62.83,57,0,255,255
CA,BIGRIVR_6_N001,LOAD,39.311461,-123.78652,76.09,242,0,255,255
CA,BIOLA_6_N001,LOAD,36.792525,-120.11412,71.14,172,0,255,255
CA,BIOPWR_7_N001,GEN,36.755556,-120.36556,68.61,139,0,255,255
CA,BIXLER_6_N001,LOAD,37.9370142,-121.52839,68.37,133,0,255,255
CA,BKRSFLD_2_N001,LOAD,35.388299,-119.00441,67.01,112,0,255,255
CA,BKRSFLD_2_N101,LOAD,35.388299,-119.00452,67.01,112,0,255,255
CA,BLAST_7_N005,GEN,33.887668,-116.57369,67.32,117,0,255,255
CA,BLCH38750_7_B1,GEN,36.7197691,-119.76688,69.13,144,0,255,255
CA,BLCH38751_7_B1,GEN,36.7197691,-119.767,68.92,139,0,255,255
CA,BLLEHVN_6_N001,LOAD,37.4772653,-122.16793,71.91,182,0,255,255
CA,BLLEHVN_6_N002,LOAD,37.477187,-122.16788,71.91,182,0,255,255
CA,BLLEHVN_6_N004,LOAD,37.4771087,-122.16793,71.91,182,0,255,255
CA,BLLEHVN_6_N006,LOAD,37.4771087,-122.16805,71.91,182,0,255,255
CA,BLLEHVN_6_N007,LOAD,37.477187,-122.1681,71.91,182,0,255,255
CA,BLLEHVN_6_N009,GEN,37.4772653,-122.16805,71.91,182,0,255,255
CA,BLM W_2_COSBT1GN,GEN,33.1370757,-117.33537,66.87,112,0,255,255
CA,BLUELKE_6_N001,LOAD,40.88014,-123.98058,65.73,95,0,255,255
CA,BLUSTNPP_6_N003,LOAD,38.575523,-121.49759,67.41,123,0,255,255
CA,BLYTHESC_1_N005,LOAD,33.614957,-114.68294,65.58,95,0,255,255
CA,BNAVSTA_6_N001,LOAD,36.653344,-121.62946,69.76,155,0,255,255
CA,BNAVSTA_6_N002,LOAD,36.653344,-121.62935,69.76,155,0,255,255
CA,BNTACRB_6_N001,LOAD,37.752899,-121.35069,69.87,155,0,255,255
CA,BOGARD_6_N001,LOAD,40.586552,-121.09396,61.93,41,0,255,255
CA,BOGUE_1_N001,LOAD,39.0961307,-121.62377,65.71,95,0,255,255
CA,BOGUE_1_N201,LOAD,39.0960501,-121.62371,65.71,95,0,255,255
CA,BOLINAS_6_N001,LOAD,37.941119,-122.70733,68.41,133,0,255,255
CA,BOLLMAN_1_N003,LOAD,38.04,-121.98,69.12,144,0,255,255
CA,BOLTHSE_1_N009,LOAD,35.362159,-118.92362,67.42,123,0,255,255
CA,BONITA_6_N001,LOAD,36.967863,-120.20266,69.73,155,0,255,255
CA,BONNIEN_7_N001,LOAD,39.214315,-120.80918,68.77,139,0,255,255
CA,BONNIEN_7_N002,GEN,39.214315,-120.80929,68.77,139,0,255,255
CA,BORDEN_2_N007,LOAD,36.922274,-119.98422,68.94,139,0,255,255
CA,BORDEN_2_N008,GEN,36.922274,-119.98434,68.94,139,0,255,255
CA,BORDER_6_N001,LOAD,32.5663348,-116.94439,69.97,155,0,255,255
CA,BORDER_6_N008,LOAD,32.5662541,-116.94433,69.97,155,0,255,255
CA,BORONDA_6_N001,LOAD,36.689983,-121.67924,69.19,144,0,255,255
CA,BORREGO_6_N009,GEN,33.28726,-116.34887,78.51,255,0,234,255
CA,BOSWELL_6_N001,LOAD,36.085115,-119.55282,72.23,188,0,255,255
CA,BOWLES_6_N001,LOAD,36.605651,-119.77331,70.18,161,0,255,255
CA,BRDGVLT_7_N001,LOAD,40.479568,-123.78034,64.77,85,0,255,255
CA,BRDGVLT_7_N002,GEN,40.479568,-123.78046,64.77,85,0,255,255
CA,BRDWAYB3_7_B1,GEN,34.125227,-118.15221,68.74,139,0,255,255
CA,BRENTWOD_2_N001,LOAD,37.9195942,-121.67642,67.73,123,0,255,255
CA,BRENTWOD_2_N006,LOAD,37.9195129,-121.67636,67.73,123,0,255,255
CA,BRENTWOD_2_N011,LOAD,37.9195129,-121.67648,67.73,123,0,255,255
CA,BRITTN_1_N001,LOAD,37.3743362,-122.01557,69.92,155,0,255,255
CA,BRITTN_1_N005,LOAD,37.3742549,-122.01552,69.92,155,0,255,255
CA,BRITTN_1_N006,LOAD,37.3742549,-122.01563,69.92,155,0,255,255
CA,BRKRSLG_1_N005,LOAD,38.575523,-121.49747,69.7,150,0,255,255
CA,BRNYFRST_7_B1,GEN,40.879444,-121.71972,62.8,57,0,255,255
CA,BRRNDAC_6_N001,LOAD,35.658183,-120.04036,67.41,123,0,255,255
CA,BRUNSWCK_1_N003,LOAD,39.2311977,-121.03495,68.7,139,0,255,255
CA,BRUNSWCK_1_N008,LOAD,39.2311171,-121.03489,68.7,139,0,255,255
CA,BRUNSWCK_1_N101,LOAD,39.2311171,-121.03501,68.76,139,0,255,255
CA,BRWNSVY_6_N001,LOAD,39.226226,-121.42263,65.56,95,0,255,255
CA,BSPHYD26_7_N001,GEN,37.3362,-118.52021,54.02,0,67,255,255
CA,BSPHYD34_1_N001,GEN,37.273333,-118.57333,52.12,0,94,255,255
CA,BUCKWND_1_N001,GEN,33.91,-116.57,67.35,117,0,255,255
CA,BUCKWND_1_N101,GEN,33.91417,-116.57769,67.35,117,0,255,255
CA,BUCKWND_1_N201,GEN,33.924705,-116.59719,67.35,117,0,255,255
CA,BUELLTON_1_N001,LOAD,34.625262,-120.18631,74.32,215,0,255,255
CA,BUELLTON_1_N003,LOAD,34.625262,-120.18642,74.32,215,0,255,255
CA,BUENAVS1_7_B1,LOAD,36.6532542,-121.62935,66.24,101,0,255,255
CA,BUENAVS1_7_B3,LOAD,36.6531908,-121.62943,66.24,101,0,255,255
CA,BUENAVS1_7_B4,LOAD,36.6531756,-121.62954,66.24,101,0,255,255
CA,BUENAVS1_7_B5,LOAD,36.6532067,-121.62964,66.24,101,0,255,255
CA,BUENAVS1_7_B6,LOAD,36.6532721,-121.62972,66.24,101,0,255,255
CA,BUENAVS1_7_B7,LOAD,36.653357,-121.62976,66.24,101,0,255,255
CA,BUENAVS2_7_B1,LOAD,36.6534466,-121.62975,66.24,101,0,255,255
CA,BUENAVS2_7_B3,LOAD,36.6535287,-121.6297,66.24,101,0,255,255
CA,BUENAVS2_7_B4,LOAD,36.653594,-121.62963,66.24,101,0,255,255
CA,BUENAVS2_7_B5,LOAD,36.6536365,-121.62953,66.24,101,0,255,255
CA,BUENAVT_2_N006,GEN,35.16,-119.37,66.24,101,0,255,255
CA,BULLARD_1_N001,LOAD,36.824388,-119.76922,69.59,150,0,255,255
CA,BULLARD_1_N004,LOAD,36.824388,-119.76911,69.59,150,0,255,255
CA,BULLARD_1_N005,LOAD,36.8242981,-119.76922,69.59,150,0,255,255
CA,BULLARD_1_N006,LOAD,36.824388,-119.76934,69.59,150,0,255,255
CA,BULLARD_1_N009,GEN,36.8244779,-119.76922,69.59,150,0,255,255
CA,BURLNGME_1_N001,LOAD,37.589627,-122.36343,70.19,161,0,255,255
CA,BUTTE_1_N010,LOAD,39.711813,-121.81325,65.42,90,0,255,255
CA,BUTTE_1_N101,LOAD,39.711813,-121.81337,65.42,90,0,255,255
CA,BUTTVLLY_7_B1,GEN,40.13,-121.17,63.03,57,0,255,255
CA,B_6_N001,LOAD,32.7143776,-117.16944,69.47,150,0,255,255
CA,B_6_N003,LOAD,32.7141984,-117.16944,69.47,150,0,255,255
CA,B_6_N005,LOAD,32.7141984,-117.16966,69.47,150,0,255,255
CA,B_6_N007,LOAD,32.7143776,-117.16966,69.47,150,0,255,255
CA,C493GEN_7_N003,GEN,32.738434,-115.99421,66.74,112,0,255,255
CA,CABAZON_7_B1,GEN,33.92901,-116.71973,66.82,112,0,255,255
CA,CABRILLO_1_N001,LOAD,32.7075176,-117.24493,73.74,210,0,255,255
CA,CABRILLO_6_N001,LOAD,32.7073384,-117.24493,69.89,155,0,255,255
CA,CABRILLO_6_N004,LOAD,32.7073384,-117.24514,69.89,155,0,255,255
CA,CABRILLO_6_N011,GEN,32.7075176,-117.24514,69.89,155,0,255,255
CA,CALAVE_1_N001,LOAD,36.7190018,-119.76554,70.49,166,0,255,255
CA,CALAVE_1_N002,LOAD,36.7188222,-119.76554,70.49,166,0,255,255
CA,CALAVE_1_N004,LOAD,36.7188222,-119.76577,70.49,166,0,255,255
CA,CALCMENT_6_N101,LOAD,34.77,-118.20994,66.84,112,0,255,255
CA,CALCMENT_6_N151,LOAD,34.77,-118.21006,66.84,112,0,255,255
CA,CALISTGA_6_N001,LOAD,38.592664,-122.57862,67.62,123,0,255,255
CA,CALLENDR_1_N001,LOAD,35.04,-120.6,72.68,193,0,255,255
CA,CALPELLA_1_N001,LOAD,39.197538,-123.19213,69.26,144,0,255,255
CA,CAMBRIA_6_N001,LOAD,35.600168,-121.11548,73.11,199,0,255,255
CA,CAMDEN_6_N001,LOAD,36.446259,-119.79904,74.19,215,0,255,255
CA,CAMDEN_6_N002,LOAD,36.446259,-119.79915,74.19,215,0,255,255
CA,CAMERON_6_N001,LOAD,32.653246,-116.48813,71.23,172,0,255,255
CA,CAMINO_2_N001,LOAD,34.83,-114.99,65.42,90,0,255,255
CA,CAMPHORA_6_N001,LOAD,36.468298,-121.39017,69.5,150,0,255,255
CA,CAMPHORA_6_N003,LOAD,36.468298,-121.39028,69.5,150,0,255,255
CA,CANAL_6_N001,LOAD,37.066369,-120.83542,72.38,188,0,255,255
CA,CANAL_6_N006,LOAD,37.066369,-120.83553,69.16,144,0,255,255
CA,CANTGEN_7_N002,GEN,36.428641,-120.33817,68.0,128,0,255,255
CA,CAPAY_6_N001,LOAD,39.776083,-122.10383,65.25,90,0,255,255
CA,CAPSTRNO_1_N001,LOAD,33.5129479,-117.66554,70.44,161,0,255,255
CA,CAPSTRNO_1_N006,LOAD,33.5128671,-117.66549,70.44,161,0,255,255
CA,CAPSTRNO_1_N016,GEN,33.5128671,-117.6656,70.33,161,0,255,255
CA,CAPWIND_1_B1,GEN,33.88,-116.46,67.84,128,0,255,255
CA,CARBOGEN_7_B1,GEN,33.81886,-118.22247,69.68,150,0,255,255
CA,CARBONA_6_N003,LOAD,37.692184,-121.41818,70.12,161,0,255,255
CA,CARBONA_6_N101,LOAD,37.692184,-121.4183,70.12,161,0,255,255
CA,CARLOTTA_6_N001,LOAD,40.541123,-124.06382,64.41,79,0,255,255
CA,CARLOTTA_6_N003,LOAD,40.541123,-124.06394,64.41,79,0,255,255
CA,CARLTNHS_1_N001,LOAD,32.8550375,-117.01185,68.9,139,0,255,255
CA,CARLTNHS_1_N004,LOAD,32.8548585,-117.01185,68.9,139,0,255,255
CA,CARLTNHS_1_N011,GEN,32.8548585,-117.01206,68.9,139,0,255,255
CA,CARLTNHS_1_N012,GEN,32.8550375,-117.01206,68.9,139,0,255,255
CA,CARNATIO_6_N001,LOAD,35.311332,-119.08357,68.82,139,0,255,255
CA,CARNERAS_6_N001,LOAD,35.541055,-119.80524,68.65,139,0,255,255
CA,CAROLNDS_6_N001,LOAD,37.552919,-122.37633,70.42,161,0,255,255
CA,CAROLNDS_6_N002,LOAD,37.552919,-122.37645,70.42,161,0,255,255
CA,CARQUINZ_1_N001,LOAD,38.091038,-122.24849,74.69,220,0,255,255
CA,CARQUINZ_1_N002,LOAD,38.091038,-122.2486,74.69,220,0,255,255
CA,CARRIZO_1_N001,LOAD,35.380509,-120.04025,68.68,139,0,255,255
CA,CARTWRT_1_N001,LOAD,37.79,-122.24994,69.96,155,0,255,255
CA,CARTWRT_1_N010,LOAD,37.79,-122.25006,69.96,155,0,255,255
CA,CARUTHRS_6_N001,LOAD,36.531554,-119.88276,70.04,155,0,255,255
CA,CASTROVL_2_N001,LOAD,37.691277,-122.061,69.53,150,0,255,255
CA,CASTROVL_2_N003,LOAD,37.691277,-122.06112,69.53,150,0,255,255
CA,CASTROVL_2_N006,LOAD,36.7627838,-121.73625,69.53,150,0,255,255
CA,CASTROVL_2_N009,GEN,37.659003,-122.0632,69.53,150,0,255,255
CA,CATALGEN_7_N001,GEN,34.94,-118.35,67.13,117,0,255,255
CA,CATALYST_7_N001,LOAD,37.336477,-121.8791,70.42,161,0,255,255
CA,CATALYST_7_N002,GEN,37.336477,-121.87921,70.42,161,0,255,255
CA,CATLETT_6_N001,LOAD,38.808811,-121.51611,66.58,106,0,255,255
CA,CAVLSRGN_7_B1,GEN,35.342221,-119.91326,67.22,117,0,255,255
CA,CAWELOB_6_N001,LOAD,35.570978,-119.11546,67.19,117,0,255,255
CA,CAWELOC_1_N001,LOAD,35.570978,-119.11557,66.27,106,0,255,255
CA,CAYUCOS_6_N001,LOAD,35.448654,-120.87031,72.07,188,0,255,255
CA,CAYUCOS_6_N006,LOAD,35.448654,-120.87042,72.07,188,0,255,255
CA,CCOS6_7_B1,GEN,37.9987472,-121.78331,67.61,123,0,255,255
CA,CCOS7_7_B1,GEN,37.9986659,-121.78325,67.61,123,0,255,255
CA,CCOSTA_2_N001,LOAD,37.9986659,-121.78337,67.61,123,0,255,255
CA,CCSUB_1_N001,LOAD,38.03,-121.75,67.6,123,0,255,255
CA,CCSUB_2_N001,LOAD,38.02,-121.75994,67.54,123,0,255,255
CA,CCSUB_2_N010,LOAD,38.02,-121.76006,67.54,123,0,255,255
CA,CCSUB_6_N024,GEN,38.000648,-121.75077,67.94,128,0,255,255
CA,CEDRCRK_6_N001,GEN,40.791169,-121.93783,68.03,128,0,255,255
CA,CEDRCRK_6_N101,LOAD,40.791169,-121.93795,68.03,128,0,255,255
CA,CENTERS_6_N001,LOAD,33.9288841,-118.10546,69.34,150,0,255,255
CA,CENTERS_6_N004,GEN,33.928803,-118.10541,69.34,150,0,255,255
CA,CENTERS_6_N200,LOAD,33.928803,-118.10552,69.34,150,0,255,255
CA,CERTTEED_1_N001,LOAD,37.06,-120.07994,70.83,166,0,255,255
CA,CERTTEED_1_N002,LOAD,37.06,-120.08006,70.83,166,0,255,255
CA,CHALKCLF_7_N001,GEN,35.097222,-119.42972,65.43,90,0,255,255
CA,CHALLNGE_6_N001,LOAD,39.48543,-121.22051,65.11,90,0,255,255
CA,CHANNEL_6_N001,LOAD,37.955266,-121.33242,68.54,133,0,255,255
CA,CHARKA_1_N001,LOAD,35.608038,-119.32552,66.79,112,0,255,255
CA,CHCARITA_1_N001,LOAD,32.9600895,-117.08989,69.24,144,0,255,255
CA,CHCARITA_1_N004,LOAD,32.9599105,-117.08989,69.24,144,0,255,255
CA,CHCARITA_1_N008,LOAD,32.9599105,-117.09011,69.24,144,0,255,255
CA,CHCARITA_1_N012,GEN,32.9600895,-117.09011,69.24,144,0,255,255
CA,CHENY_1_N001,LOAD,36.632844,-120.53163,67.76,123,0,255,255
CA,CHEROKEE_6_N001,LOAD,38.005513,-121.23777,69.27,144,0,255,255
